reviewId,userName,userImage,content,score,thumbsUpCount,at,text_length,CaseFolding,Cleaning,HapusEmoji,3/Lebih,normalisasi,Stemming,label,numerical_labels,predicted_label,predicted_label_text
6c174e1d-1107-4e31-9bb9-fc0832c8924f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Habisin anggaran doang...Baru mau masuk sdh ga ada koneksi. Padahal sinyal bagus,4,0,2022-09-26 02:02:43,12,habisin anggaran doang...baru mau masuk sdh ga ada koneksi. padahal sinyal bagus,habisin anggaran doangbaru masuk sdh ga koneksi sinyal bagus,habisin anggaran doangbaru masuk sdh ga koneksi sinyal bagus,habisin anggaran doangbaru masuk sdh ga koneksi sinyal bagus,habisin anggaran doangbaru masuk sudah tidak koneksi sinyal bagus,habisin anggar doangbaru masuk sudah tidak koneksi sinyal bagus,positif,2,2,Positif
8a9c792c-d8e5-46a9-94f9-8fafb0166527,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kecewa mau updet ktp aja rumet saya mau bikin kartu ATzm tetep harus ada fisik pemerintah sama instansi harusnya ada kerjasama jangan nyusahin rakyat. Ktp digital tidak bisa di cetak lah harusnya percobaan dulu, klou gpunta hp gimana pak identitas ga ada",-1,0,2022-09-25 18:12:51,42,"kecewa mau updet ktp aja rumet saya mau bikin kartu atzm tetep harus ada fisik pemerintah sama instansi harusnya ada kerjasama jangan nyusahin rakyat. ktp digital tidak bisa di cetak lah harusnya percobaan dulu, klou gpunta hp gimana pak identitas ga ada",kecewa updet rumet bikin kartu atzm tetep fisik instansi kerjasama nyusahin rakyat digital cetak percobaan klou gpunta hp gimana identitas ga,kecewa updet rumet bikin kartu atzm tetep fisik instansi kerjasama nyusahin rakyat digital cetak percobaan klou gpunta hp gimana identitas ga,kecewa updet rumet bikin kartu atzm tetep fisik instansi kerjasama nyusahin rakyat digital cetak percobaan klou gpunta hp gimana identitas ga,kecewa update rumet bikin kartu atzm tetap fisik instansi kerja sama nyusahin rakyat digital cetak percobaan klou gpunta handphone bagaimana identitas tidak,kecewa update rumet bikin kartu atzm tetap fisik instansi kerja sama nyusahin rakyat digital cetak coba klou gpunta handphone bagaimana identitas tidak,negatif,0,1,Netral
58d8480b-0f7c-4262-828b-c8c5edfedf1e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Mantap apknya top banget saya udah coba mantap,jadi gak payah lagi bawah di dompet,satu genggaman aj cukup untuk semua. Jaya terus Indonesia ku berserta dukcapil Kemendagri❤️❤️❤️❤️❤️👍👍👍👍👍mantap",3,0,2022-09-25 08:50:54,26,"mantap apknya top banget saya udah coba mantap,jadi gak payah lagi bawah di dompet,satu genggaman aj cukup untuk semua. jaya terus indonesia ku berserta dukcapil kemendagri❤️❤️❤️❤️❤️👍👍👍👍👍mantap",mantap apknya top coba mantapjadi gak payah dompetsatu genggaman aj jaya indonesia ku berserta kemendagrimantap,mantap apknya top coba mantapjadi gak payah dompetsatu genggaman aj jaya indonesia ku berserta kemendagrimantap,mantap apknya top coba mantapjadi gak payah dompetsatu genggaman aj jaya indonesia ku berserta kemendagrimantap,mantap aplikasinya top coba mantapjadi tidak payah dompetsatu genggaman saja jaya indonesia saya berserta kemendagrimantap,mantap aplikasi top coba mantapjadi tidak payah dompetsatu genggam saja jaya indonesia saya serta kemendagrimantap,positif,2,2,Positif
95086bda-d8e2-4f46-ac51-255466afae18,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi yg membagongkan hehehe,0,0,2022-09-25 07:23:35,4,aplikasi yg membagongkan hehehe,membagongkan hehehe,membagongkan hehehe,membagongkan hehehe,membagongkan hehehe,bagong hehehe,netral,1,2,Positif
87868fca-6a14-4fa8-a588-d279a8057920,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kena clickbait, ternyata kena tipuuu, aplikasi lom siap udah dilaunching. Suruh scan barcode, mau apa yang dipindai.",-8,0,2022-09-25 06:42:20,17,"kena clickbait, ternyata kena tipuuu, aplikasi lom siap udah dilaunching. suruh scan barcode, mau apa yang dipindai.",kena clickbait kena tipuuu lom dilaunching suruh scan barcode dipindai,kena clickbait kena tipuuu lom dilaunching suruh scan barcode dipindai,kena clickbait kena tipu lom dilaunching suruh scan barcode dipindai,kena clickbait kena tipu lom dilaunching suruh scan barcode dipindai,kena clickbait kena tipu lom dilaunching suruh scan barcode pindai,negatif,0,0,Negatif
4f0e8a08-5049-4b55-ab73-e05226729b63,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aneh, mau daftar tapi suruh scan barcode. Barcode apaan yg musti discan??",-8,0,2022-09-25 06:23:02,12,"aneh, mau daftar tapi suruh scan barcode. barcode apaan yg musti discan??",aneh daftar suruh scan barcode barcode musti discan,aneh daftar suruh scan barcode barcode musti discan,aneh daftar suruh scan barcode barcode musti discan,aneh daftar suruh scan barcode barcode mesti discan,aneh daftar suruh scan barcode barcode mesti discan,negatif,0,0,Negatif
01e7be30-bd40-4195-b4ec-5427557bf0fe,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Apk Simelekete udah registrasi udah satu bulan masih tahap proses terus. Platform digital lebih lelet dari keong racun .. minta cetak blanko katanya stok ga ada dialihkan KTP digital ga nongol2 kebanyakan kita korupsi Luh..!!,-15,0,2022-09-25 04:26:19,35,apk simelekete udah registrasi udah satu bulan masih tahap proses terus. platform digital lebih lelet dari keong racun .. minta cetak blanko katanya stok ga ada dialihkan ktp digital ga nongol2 kebanyakan kita korupsi luh..!!,simelekete registrasi tahap proses platform digital lelet keong racun cetak blanko stok ga dialihkan digital ga nongol kebanyakan korupsi luh,simelekete registrasi tahap proses platform digital lelet keong racun cetak blanko stok ga dialihkan digital ga nongol kebanyakan korupsi luh,simelekete registrasi tahap proses platform digital lelet keong racun cetak blanko stok ga dialihkan digital ga nongol kebanyakan korupsi luh,simelekete registrasi tahap proses platform digital lelet keong racun cetak blanko stok tidak dialihkan digital tidak nongol kebanyakan korupsi luh,simelekete registrasi tahap proses platform digital lelet keong racun cetak blanko stok tidak alih digital tidak nongol banyak korupsi luh,negatif,0,2,Positif
fd037ba3-a94c-451e-bf88-491ada3c51e6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Alikasi gk genah ini,-3,0,2022-09-25 03:26:13,4,alikasi gk genah ini,alikasi gk genah,alikasi gk genah,alikasi gk genah,alikasi tidak genah,alikasi tidak genah,negatif,0,2,Positif
e8b3e1d0-e559-48e2-aa29-c2b5efd66c92,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Udh di instal malah mengecewakan ,ga bisa login sama sekali",-1,0,2022-09-25 02:31:41,10,"udh di instal malah mengecewakan ,ga bisa login sama sekali",udh instal mengecewakan ga login,udh instal mengecewakan ga login,udh instal mengecewakan ga login,sudah memasang mengecewakan tidak login,sudah pasang kecewa tidak login,negatif,0,2,Positif
d448e395-947d-4edc-9597-f06a5ad035c8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Bukannya memudahkan malah mempersulit, udah isi identitas terus photo close up dan disitu harus ngescand qr dan qr terebut di informasikan oleh kepala penduduk harus ke kecamatan, disitu malah mempersulit ( jadi munculnya online to offline) jadi apa gunanya aplikasi tesebut ?",-1,0,2022-09-25 02:15:03,42,"bukannya memudahkan malah mempersulit, udah isi identitas terus photo close up dan disitu harus ngescand qr dan qr terebut di informasikan oleh kepala penduduk harus ke kecamatan, disitu malah mempersulit ( jadi munculnya online to offline) jadi apa gunanya aplikasi tesebut ?",memudahkan mempersulit isi identitas photo close up disitu ngescand qr qr terebut informasikan kepala penduduk kecamatan disitu mempersulit munculnya online to offline gunanya tesebut,memudahkan mempersulit isi identitas photo close up disitu ngescand qr qr terebut informasikan kepala penduduk kecamatan disitu mempersulit munculnya online to offline gunanya tesebut,memudahkan mempersulit isi identitas photo close up disitu ngescand qr qr terebut informasikan kepala penduduk kecamatan disitu mempersulit munculnya online to offline gunanya tesebut,memudahkan mempersulit isi identitas photo close up disitu ngescand qr qr terebut informasikan kepala penduduk kecamatan disitu mempersulit munculnya daring to offline gunanya tesebut,mudah sulit isi identitas photo close up situ ngescand qr qr rebut informasi kepala duduk camat situ sulit muncul daring to offline guna tesebut,negatif,0,2,Positif
df9bfe72-8e45-4604-b737-5ca145ecb736,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Apk apaan ini, internet lancar... Malah kesalahan koneksi.",2,0,2022-09-25 00:10:33,8,"apk apaan ini, internet lancar... malah kesalahan koneksi.",internet lancar kesalahan koneksi,internet lancar kesalahan koneksi,internet lancar kesalahan koneksi,internet lancar kesalahan koneksi,internet lancar salah koneksi,positif,2,1,Netral
59835620-403e-4515-9a21-6cfb22d3440f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Apakah pemda setempat yang mencanangkan penggunaan app ini pernah berfikir kendala di masyarakat , misalnya jaringan internet atau jenis hp android yg dimiliki suport atau tidak dengan app ini ?",9,0,2022-09-24 14:15:31,30,"apakah pemda setempat yang mencanangkan penggunaan app ini pernah berfikir kendala di masyarakat , misalnya jaringan internet atau jenis hp android yg dimiliki suport atau tidak dengan app ini ?",pemda mencanangkan penggunaan berfikir kendala masyarakat jaringan internet jenis hp android dimiliki suport,pemda mencanangkan penggunaan berfikir kendala masyarakat jaringan internet jenis hp android dimiliki suport,pemda mencanangkan penggunaan berfikir kendala masyarakat jaringan internet jenis hp android dimiliki suport,pemda mencanangkan penggunaan berfikir kendala masyarakat jaringan internet jenis handphone android dimiliki support,pemda canang guna berfikir kendala masyarakat jaring internet jenis handphone android milik support,positif,2,0,Negatif
610aab94-b0b6-47ab-a72c-9f212ad650ef,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Goood,0,0,2022-09-24 11:58:36,1,goood,goood,goood,god,god,god,netral,1,0,Negatif
dd652757-ec2e-4b5c-ad69-de2fe691f68a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi gak guna, .. bingung cara pakainya .. malah menyulitkan.. auto uninstal langsung",-7,0,2022-09-24 11:28:01,13,"aplikasi gak guna, .. bingung cara pakainya .. malah menyulitkan.. auto uninstal langsung",gak bingung pakainya menyulitkan auto uninstal langsung,gak bingung pakainya menyulitkan auto uninstal langsung,gak bingung pakainya menyulitkan auto uninstal langsung,tidak bingung pakainya menyulitkan otomatis hapus instalan langsung,tidak bingung pakai sulit otomatis hapus instalan langsung,negatif,0,2,Positif
7b3a1087-acf0-4fe3-9f4c-a489373b8fe6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kalau belum siap jangan dulu di launcing.. ini tuh aplikasi khusus milenial kalau yg tua2 apalagi di desa2 boro2 mikirin buat email hp saja banyak yg ga punya. Mau Login saja susah harus ke kantor kecamatan dulu buat minta kode barcode y. Bagian mana yg di sebut mempermudah y.???,-8,4,2022-09-24 11:21:48,49,kalau belum siap jangan dulu di launcing.. ini tuh aplikasi khusus milenial kalau yg tua2 apalagi di desa2 boro2 mikirin buat email hp saja banyak yg ga punya. mau login saja susah harus ke kantor kecamatan dulu buat minta kode barcode y. bagian mana yg di sebut mempermudah y.???,launcing tuh khusus milenial tua desa boro mikirin email hp ga login susah kantor kecamatan kode barcode y mempermudah y,launcing tuh khusus milenial tua desa boro mikirin email hp ga login susah kantor kecamatan kode barcode y mempermudah y,launcing tuh khusus milenial tua desa boro mikirin email hp ga login susah kantor kecamatan kode barcode y mempermudah y,launching tuh khusus milenial tua desa boro mikirin email handphone tidak login susah kantor kecamatan kode barcode ya mempermudah ya,launching tuh khusus milenial tua desa boro mikirin email handphone tidak login susah kantor camat kode barcode ya mudah ya,negatif,0,2,Positif
14e68c8e-7c4b-40a8-900c-4bd881ed81e6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasinya tdk bersahabat, hanya bisa utk smartphone tertentu, artinya aplikasi ini tdk bersahabat, hanya utk membuat e-ktp apakah hrs beli smartphone yg baru",-7,1,2022-09-24 10:50:08,23,"aplikasinya tdk bersahabat, hanya bisa utk smartphone tertentu, artinya aplikasi ini tdk bersahabat, hanya utk membuat e-ktp apakah hrs beli smartphone yg baru",aplikasinya tdk bersahabat utk smartphone tdk bersahabat utk ektp hrs beli smartphone,aplikasinya tdk bersahabat utk smartphone tdk bersahabat utk ektp hrs beli smartphone,aplikasinya tdk bersahabat utk smartphone tdk bersahabat utk ektp hrs beli smartphone,aplikasi nya tidak bersahabat untuk smartphone tidak bersahabat untuk ektp harus beli smartphone,aplikasi nya tidak sahabat untuk smartphone tidak sahabat untuk ektp harus beli smartphone,negatif,0,2,Positif
8f03ddb1-e71e-4af3-a78b-6586b94dd385,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mantab...setelah ada nya aplikasi ini enak dan mudah segala bentuk kependudukan sudah tidak perlu foto copy cukup QR saja yang saya tunjukan..,16,1,2022-09-24 06:57:10,22,mantab...setelah ada nya aplikasi ini enak dan mudah segala bentuk kependudukan sudah tidak perlu foto copy cukup qr saja yang saya tunjukan..,mantabsetelah enak mudah bentuk kependudukan foto copy qr tunjukan,mantabsetelah enak mudah bentuk kependudukan foto copy qr tunjukan,mantabsetelah enak mudah bentuk kependudukan foto copy qr tunjukan,mantabsetelah enak mudah bentuk kependudukan foto copy qr tunjukan,mantabsetelah enak mudah bentuk duduk foto copy qr tunjuk,positif,2,2,Positif
1b226c52-ca66-479f-86f1-b51f0f99dab4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Dunia Tipu-tipu, Hanya cuma anggaran doang mah ini, kira-kira habis berapa ya anggaran nya?",7,0,2022-09-24 01:55:25,14,"dunia tipu-tipu, hanya cuma anggaran doang mah ini, kira-kira habis berapa ya anggaran nya?",dunia tiputipu anggaran doang mah kirakira habis anggaran,dunia tiputipu anggaran doang mah kirakira habis anggaran,dunia tiputipu anggaran doang mah kirakira habis anggaran,dunia tiputipu anggaran saja mah kirakira habis anggaran,dunia tiputipu anggar saja mah kirakira habis anggar,positif,2,2,Positif
8a2d15e0-f16d-4ab6-bf3b-509d00c2aebe,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mengapa saya gk bisa memasukan kode QR Tolong ditingkatkan lagi,-7,0,2022-09-24 01:00:52,10,mengapa saya gk bisa memasukan kode qr tolong ditingkatkan lagi,gk memasukan kode qr tolong ditingkatkan,gk memasukan kode qr tolong ditingkatkan,gk memasukan kode qr tolong ditingkatkan,tidak memasukkan kode qr tolong ditingkatkan,tidak masuk kode qr tolong tingkat,negatif,0,2,Positif
c790280e-c24e-42c2-beb3-add0a2bca6ce,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Gak guna,-5,0,2022-09-24 00:42:30,2,gak guna,gak,gak,gak,tidak,tidak,negatif,0,2,Positif
1fe42ddf-6550-42a8-ad5a-6fd40b0e90b3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Maksudnya scan barcode apa,3,0,2022-09-23 23:32:16,4,maksudnya scan barcode apa,maksudnya scan barcode,maksudnya scan barcode,maksudnya scan barcode,maksudnya scan barcode,maksud scan barcode,positif,2,2,Positif
0afbf340-a3fd-4efa-b372-533a2edfa4bf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Pake scan barcode segala,,barcode apaan yg di scan ga jelas",-5,0,2022-09-23 23:08:57,10,"pake scan barcode segala,,barcode apaan yg di scan ga jelas",pake scan barcode segalabarcode scan ga,pake scan barcode segalabarcode scan ga,pake scan barcode segalabarcode scan ga,pakai scan barcode segalabarcode scan tidak,pakai scan barcode segalabarcode scan tidak,negatif,0,2,Positif
e7998006-cc3c-4d1e-9ec1-ef50b4de4842,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi ini pengganti e-KTP fisik dengan sistem berbasis android, Jadi untuk proses awal kita register terlebih dahulu, dan setelah proses pemindahan barcode di kantor kelurahan sesuai e-KTP fisik yang kita pegang. Saya sudah mencoba alhamdulillah saya sudah mencoba ....😊🙏",12,1,2022-09-23 14:45:10,39,"aplikasi ini pengganti e-ktp fisik dengan sistem berbasis android, jadi untuk proses awal kita register terlebih dahulu, dan setelah proses pemindahan barcode di kantor kelurahan sesuai e-ktp fisik yang kita pegang. saya sudah mencoba alhamdulillah saya sudah mencoba ....😊🙏",pengganti ektp fisik sistem berbasis android proses register proses pemindahan barcode kantor kelurahan sesuai ektp fisik pegang mencoba alhamdulillah mencoba,pengganti ektp fisik sistem berbasis android proses register proses pemindahan barcode kantor kelurahan sesuai ektp fisik pegang mencoba alhamdulillah mencoba,pengganti ektp fisik sistem berbasis android proses register proses pemindahan barcode kantor kelurahan sesuai ektp fisik pegang mencoba alhamdulillah mencoba,pengganti ektp fisik sistem berbasis android proses register proses pemindahan barcode kantor kelurahan sesuai ektp fisik pegang mencoba alhamdulillah mencoba,ganti ektp fisik sistem bas android proses register proses pindah barcode kantor lurah sesuai ektp fisik pegang coba alhamdulillah coba,positif,2,2,Positif
76cd1f68-619d-41f4-9e11-a9bfa33a01a2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ga guna,-5,0,2022-09-23 14:05:34,2,ga guna,ga,ga,ga,tidak,tidak,negatif,0,2,Positif
2859580d-1904-4082-b990-dbc4d3f8535e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tolong knpa di alihkan ke scan barcode kan blm punya ktp nya,3,0,2022-09-23 13:39:40,12,tolong knpa di alihkan ke scan barcode kan blm punya ktp nya,tolong knpa alihkan scan barcode blm,tolong knpa alihkan scan barcode blm,tolong knpa alihkan scan barcode blm,tolong kenapa alihkan scan barcode belum,tolong kenapa alih scan barcode belum,positif,2,2,Positif
6780f8ab-3828-4b05-b8cc-460792c1ff4f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi menyulitkan untuk verifikasi scan QR Barcode yang harus ke kantor disdukcapil,-5,1,2022-09-23 13:39:12,12,aplikasi menyulitkan untuk verifikasi scan qr barcode yang harus ke kantor disdukcapil,menyulitkan verifikasi scan qr barcode kantor disdukcapil,menyulitkan verifikasi scan qr barcode kantor disdukcapil,menyulitkan verifikasi scan qr barcode kantor disdukcapil,menyulitkan verifikasi scan qr barcode kantor disdukcapil,sulit verifikasi scan qr barcode kantor disdukcapil,negatif,0,2,Positif
61442e0c-e8d4-4bbb-b55d-15fd447b6f8d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Ini aplikasi knp,gk bisa di buka tulisanya terjadi kesalahan koneksi,",1,0,2022-09-23 12:40:07,10,"ini aplikasi knp,gk bisa di buka tulisanya terjadi kesalahan koneksi,",knpgk buka tulisanya kesalahan koneksi,knpgk buka tulisanya kesalahan koneksi,knpgk buka tulisanya kesalahan koneksi,knpgk buka tulisanya kesalahan koneksi,knpgk buka tulisanya salah koneksi,positif,2,0,Negatif
60a73e7b-8738-4a49-9e5b-cb48cd3b636e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"negara mau maju gmn ngurus kaya gini aja ga becus,mkane warga asing kepenak mlebu metu,rakyat sengsara. wis ora sah ktp an gnh mlh",-17,0,2022-09-23 12:22:53,23,"negara mau maju gmn ngurus kaya gini aja ga becus,mkane warga asing kepenak mlebu metu,rakyat sengsara. wis ora sah ktp an gnh mlh",negara maju gmn ngurus kaya gini ga becusmkane warga asing kepenak mlebu meturakyat sengsara wis ora sah an gnh mlh,negara maju gmn ngurus kaya gini ga becusmkane warga asing kepenak mlebu meturakyat sengsara wis ora sah an gnh mlh,negara maju gmn ngurus kaya gini ga becusmkane warga asing kepenak mlebu meturakyat sengsara wis ora sah an gnh mlh,negara maju bagaimana mengurus kayak begini tidak becusmkane warga asing kepenak mlebu meturakyat sengsara wis ora sah an gnh malah,negara maju bagaimana urus kayak begini tidak becusmkane warga asing penak mlebu meturakyat sengsara wis ora sah an gnh malah,negatif,0,2,Positif
34601e74-34aa-49a4-84c6-b2154207666d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Dibuka Malah error, blm siap atw gmn nih",-2,0,2022-09-23 12:03:49,8,"dibuka malah error, blm siap atw gmn nih",dibuka error blm atw gmn,dibuka error blm atw gmn,dibuka error blm atw gmn,dibuka error belum atau bagaimana,buka error belum atau bagaimana,negatif,0,0,Negatif
1af9b1a1-c0b0-498f-839b-fba759403ac6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi yang menyulitkan.,-5,0,2022-09-23 10:35:05,3,aplikasi yang menyulitkan.,menyulitkan,menyulitkan,menyulitkan,menyulitkan,sulit,negatif,0,2,Positif
7bbd12e9-a9a0-44ef-a3d5-5e7009004605,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tidak bisa di buka,3,0,2022-09-23 07:26:02,4,tidak bisa di buka,buka,buka,buka,buka,buka,positif,2,0,Negatif
8baa621b-9d3a-4095-9e7e-d0c544d53eff,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,App cacat ini,-5,0,2022-09-23 07:11:42,3,app cacat ini,cacat,cacat,cacat,cacat,cacat,negatif,0,1,Netral
92bdd3ff-897d-44a6-bb09-d31b6ba17160,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"itu scan barcode, mau scan apaan...kaga jelas banget IT programmernya buat aplikasi..jangan mau duitnya doang, tapi buat aplikasinya ngasaaaal !!",-7,0,2022-09-23 07:06:13,20,"itu scan barcode, mau scan apaan...kaga jelas banget it programmernya buat aplikasi..jangan mau duitnya doang, tapi buat aplikasinya ngasaaaal !!",scan barcode scan apaankaga it programmernya aplikasijangan duitnya doang aplikasinya ngasaaaal,scan barcode scan apaankaga it programmernya aplikasijangan duitnya doang aplikasinya ngasaaaal,scan barcode scan apaankaga it programmernya aplikasijangan duitnya doang aplikasinya ngasal,scan barcode scan apaankaga it programmernya aplikasijangan duitnya saja aplikasi nya ngasal,scan barcode scan apaankaga it programmernya aplikasijangan duit saja aplikasi nya ngasal,negatif,0,2,Positif
330ecc6c-f46d-40de-904b-8bb4f80b556b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi ga jelas,-5,0,2022-09-23 06:38:07,3,aplikasi ga jelas,ga,ga,ga,tidak,tidak,negatif,0,0,Negatif
b9f66bef-553a-426a-bdbd-67e82fbb41a7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,rame2 bintang 1....apa yg mau scanQR nya????,3,0,2022-09-23 05:07:59,7,rame2 bintang 1....apa yg mau scanqr nya????,rame bintang scanqr,rame bintang scanqr,rame bintang scanqr,ramai bintang scanqr,ramai bintang scanqr,positif,2,2,Positif
